customer_id,month,in_service,usage_score,login_score,ticket_score,csat_score,health,tier
C0217,2025-07-01,True,91.8,89.7,52.8,92.0,81.5,健康
C0217,2025-08-01,True,91.8,88.8,52.8,94.0,81.5,健康
C0218,2024-09-01,True,86.7,90.0,52.8,80.0,78.4,关注
C0218,2024-10-01,True,86.7,93.7,52.8,80.0,79.3,关注
C0218,2024-11-01,True,91.1,93.7,52.8,80.0,81.1,健康
C0218,2024-12-01,True,91.1,92.2,52.8,80.0,80.7,健康
C0218,2025-01-01,True,76.1,87.5,52.8,80.0,73.5,关注
C0218,2025-02-01,True,91.1,85.8,52.8,80.0,79.1,关注
C0218,2025-03-01,True,91.1,74.7,52.8,94.0,77.7,关注
C0218,2025-04-01,True,91.1,88.6,52.8,94.0,81.2,健康
C0218,2025-05-01,True,91.1,89.3,52.8,94.0,81.4,健康
C0218,2025-06-01,True,95.6,96.6,52.8,80.0,83.6,健康
C0218,2025-07-01,True,76.1,83.4,52.8,80.0,72.5,关注
C0218,2025-08-01,True,91.1,86.4,52.8,80.0,79.2,关注
C0219,2024-09-01,True,82.3,90.0,15.0,92.0,68.4,关注
C0219,2024-10-01,True,84.7,87.6,15.0,94.0,69.0,关注
C0219,2024-11-01,True,78.1,79.9,15.0,93.3,64.3,关注
C0219,2024-12-01,True,86.2,79.5,15.0,93.3,67.4,关注
C0219,2025-01-01,True,84.9,89.4,15.0,93.0,69.4,关注
C0219,2025-02-01,True,91.1,97.1,15.0,86.0,73.1,关注
C0219,2025-03-01,True,88.0,100.0,15.0,84.0,72.3,关注
C0219,2025-04-01,True,86.2,100.0,15.0,85.3,71.7,关注
C0219,2025-05-01,True,91.1,84.9,15.0,88.7,70.3,关注
C0219,2025-06-01,True,93.6,84.9,15.0,89.3,71.4,关注
C0219,2025-07-01,True,91.8,88.5,15.0,86.7,71.3,关注
C0219,2025-08-01,True,93.6,91.8,15.0,86.7,72.8,关注
C0220,2024-09-01,True,79.8,90.0,15.0,84.0,66.6,关注
C0220,2024-10-01,True,79.8,84.4,15.0,83.0,65.1,关注
C0220,2024-11-01,True,82.9,79.2,15.0,85.3,65.2,关注
C0220,2024-12-01,True,85.8,84.4,15.0,86.0,67.8,关注
C0220,2025-01-01,True,88.9,90.4,15.0,87.2,70.6,关注
C0220,2025-02-01,True,87.4,92.3,15.0,90.0,70.8,关注
C0220,2025-03-01,True,85.8,94.2,15.0,87.0,70.3,关注
C0220,2025-04-01,True,87.4,95.4,15.0,87.0,71.3,关注
C0220,2025-05-01,True,84.2,87.8,15.0,88.7,68.3,关注
C0220,2025-06-01,True,87.1,89.9,15.0,92.0,70.3,关注
C0220,2025-07-01,True,93.4,87.8,15.0,89.3,72.0,关注
C0220,2025-08-01,True,94.9,94.8,15.0,86.0,74.0,关注
C0221,2024-09-01,True,78.6,90.0,52.8,80.0,75.1,关注
C0221,2024-10-01,True,86.9,92.1,52.8,88.0,79.8,关注
C0221,2024-11-01,True,88.8,94.2,52.8,89.0,81.2,健康
C0221,2024-12-01,True,78.6,88.2,52.8,88.7,75.6,关注
C0221,2025-01-01,True,85.0,84.0,52.8,89.5,77.1,关注
C0221,2025-02-01,True,86.9,78.3,52.8,90.7,76.6,关注
C0221,2025-03-01,True,86.9,88.0,52.8,88.7,78.8,关注
C0221,2025-04-01,True,85.0,94.8,52.8,90.0,79.9,关注
C0221,2025-05-01,True,83.0,94.3,52.8,89.3,78.9,关注
C0221,2025-06-01,True,91.3,88.3,52.8,90.7,80.9,健康
C0221,2025-07-01,True,89.4,82.4,52.8,88.7,78.4,关注
C0221,2025-08-01,True,89.4,87.8,52.8,88.0,79.7,关注
C0222,2024-09-01,True,82.2,90.0,52.8,84.0,77.0,关注
C0222,2024-10-01,True,77.7,84.9,52.8,86.0,74.1,关注
C0222,2024-11-01,True,86.6,90.3,52.8,86.0,79.0,关注
C0222,2024-12-01,True,88.1,96.9,15.0,87.0,71.9,关注
C0222,2025-01-01,True,88.1,94.0,52.8,87.0,80.7,健康
C0222,2025-02-01,True,85.1,92.7,52.8,88.0,79.2,关注
C0222,2025-03-01,True,89.6,91.9,15.0,86.0,71.2,关注
C0222,2025-04-01,True,86.6,80.0,52.8,88.0,76.6,关注
C0222,2025-05-01,True,88.1,93.4,52.8,88.0,80.6,健康
C0222,2025-06-01,True,89.6,90.3,15.0,88.0,71.0,关注
C0222,2025-07-01,True,83.6,90.1,52.8,87.0,77.9,关注
C0222,2025-08-01,True,91.1,84.6,15.0,89.0,70.2,关注
C0223,2024-09-01,True,80.8,90.0,52.8,86.0,76.6,关注
C0223,2024-10-01,True,80.8,90.0,52.8,86.0,76.6,关注
C0223,2024-11-01,True,80.8,90.0,52.8,86.0,76.6,关注
C0223,2024-12-01,True,80.8,90.0,52.8,84.5,76.5,关注
C0223,2025-01-01,True,76.4,90.0,52.8,84.4,74.7,关注
C0223,2025-02-01,True,85.3,90.0,52.8,83.3,78.1,关注
C0223,2025-03-01,True,85.0,92.5,52.8,86.7,79.0,关注
C0223,2025-04-01,True,63.9,72.5,52.8,84.7,65.3,关注
C0223,2025-05-01,True,34.4,39.1,52.8,80.0,44.7,高风险
C0223,2025-06-01,True,21.7,10.0,52.8,72.0,31.6,高风险
C0223,2025-07-01,False,4.2,10.0,52.8,69.0,24.3,高风险
C0223,2025-08-01,False,0.0,10.0,15.0,66.0,12.8,高风险
C0224,2024-09-01,True,82.9,90.0,52.8,88.0,77.7,关注
C0224,2024-10-01,True,85.6,92.4,52.8,86.0,79.1,关注
C0224,2024-11-01,True,90.0,91.5,52.8,87.3,80.8,健康
C0224,2024-12-01,True,87.4,87.2,52.8,88.5,78.8,关注
C0224,2025-01-01,True,87.4,88.1,52.8,88.5,79.0,关注
C0224,2025-02-01,True,90.0,82.4,52.8,93.0,79.1,关注
C0224,2025-03-01,True,87.4,81.6,52.8,84.0,76.9,关注
C0224,2025-04-01,True,91.1,86.2,52.8,84.0,79.6,关注
C0224,2025-05-01,True,91.1,91.9,52.8,74.0,80.0,健康
C0224,2025-06-01,True,94.5,97.3,52.8,88.0,84.1,健康
C0224,2025-07-01,True,95.6,93.0,52.8,88.0,83.5,健康
C0224,2025-08-01,True,94.5,92.6,52.8,88.0,83.0,健康
C0225,2024-09-01,True,91.1,90.0,52.8,84.0,80.5,健康
C0225,2024-10-01,True,91.1,90.0,52.8,86.0,80.7,健康
C0225,2024-11-01,True,91.1,90.0,52.8,86.0,80.7,健康
C0225,2024-12-01,True,91.1,90.0,52.8,86.0,80.7,健康
C0225,2025-01-01,True,91.1,90.0,52.8,87.3,80.9,健康
C0225,2025-02-01,True,91.1,90.0,52.8,90.0,81.1,健康
C0225,2025-03-01,True,91.1,90.0,52.8,90.0,81.1,健康
C0225,2025-04-01,True,91.1,90.0,52.8,80.0,80.1,健康
C0225,2025-05-01,True,91.1,82.4,52.8,80.0,78.3,关注
C0225,2025-06-01,True,76.1,67.3,52.8,80.0,68.5,关注
C0225,2025-07-01,True,76.1,52.0,52.8,80.0,64.6,关注
C0225,2025-08-01,True,61.1,39.3,52.8,54.0,52.9,高风险
C0226,2024-09-01,True,90.0,90.0,15.0,80.0,70.3,关注
C0226,2024-10-01,True,91.1,91.1,15.0,86.0,71.6,关注
C0226,2024-11-01,True,84.3,90.0,15.0,87.0,68.7,关注
C0226,2024-12-01,True,91.1,90.0,15.0,87.0,71.4,关注
C0226,2025-01-01,True,88.7,90.4,15.0,89.3,70.8,关注
C0226,2025-02-01,True,49.9,64.7,15.0,80.0,47.9,高风险
C0226,2025-03-01,True,36.1,29.3,15.0,72.0,32.7,高风险
C0226,2025-04-01,True,41.5,10.0,15.0,62.7,29.1,高风险
C0226,2025-05-01,True,68.2,30.4,15.0,68.0,45.4,高风险
C0226,2025-06-01,True,82.0,100.0,15.0,82.7,69.8,关注
C0226,2025-07-01,True,85.6,100.0,15.0,91.0,72.1,关注
C0226,2025-08-01,True,91.1,100.0,15.0,97.0,74.9,关注
C0227,2024-09-01,True,91.1,90.0,52.8,84.0,80.5,健康
C0227,2024-10-01,True,91.1,90.0,52.8,85.0,80.6,健康
C0227,2024-11-01,True,91.1,90.0,52.8,85.3,80.7,健康
C0227,2024-12-01,True,91.1,90.0,52.8,85.3,80.7,健康
C0227,2025-01-01,True,91.1,90.0,52.8,85.0,80.6,健康
C0227,2025-02-01,True,91.1,90.0,52.8,84.0,80.5,健康
C0227,2025-03-01,True,91.1,90.0,52.8,85.3,80.7,健康
C0227,2025-04-01,True,91.1,90.0,52.8,86.0,80.7,健康
C0227,2025-05-01,True,91.1,82.4,52.8,87.0,78.9,关注
C0227,2025-06-01,True,81.1,69.3,52.8,79.0,70.9,关注
C0227,2025-07-01,True,76.1,53.6,52.8,73.3,64.4,关注
C0227,2025-08-01,True,71.1,47.4,15.0,60.0,50.1,高风险
C0228,2024-09-01,True,91.1,90.0,52.8,84.0,80.5,健康
C0228,2024-10-01,True,82.9,83.4,52.8,86.0,75.8,关注
C0228,2024-11-01,True,78.2,77.0,52.8,84.0,72.2,关注
C0228,2024-12-01,True,69.1,76.6,52.8,82.5,68.3,关注
C0228,2025-01-01,True,69.1,77.9,52.8,82.5,68.6,关注
C0228,2025-02-01,True,60.0,55.2,52.8,76.0,58.6,高风险
C0228,2025-03-01,True,55.3,56.0,52.8,74.0,56.7,高风险
C0228,2025-04-01,True,46.1,51.0,52.8,71.0,51.5,高风险
C0228,2025-05-01,True,41.5,44.9,52.8,68.0,47.8,高风险
C0228,2025-06-01,True,37.0,42.3,52.8,66.7,45.2,高风险
C0228,2025-07-01,False,4.7,23.2,52.8,66.0,27.5,高风险
C0228,2025-08-01,False,0.0,10.0,52.8,64.0,22.1,高风险
C0229,2024-09-01,True,86.7,90.0,52.8,90.0,79.4,关注
C0229,2024-10-01,True,86.7,90.0,52.8,88.0,79.2,关注
C0229,2024-11-01,True,91.1,90.0,52.8,88.0,80.9,健康
C0229,2024-12-01,True,79.2,86.2,52.8,88.7,75.3,关注
C0229,2025-01-01,True,86.7,86.9,52.8,88.0,78.4,关注
C0229,2025-02-01,True,79.2,79.8,52.8,88.0,73.6,关注
C0229,2025-03-01,True,86.7,90.0,52.8,86.0,79.0,关注
C0229,2025-04-01,True,91.1,90.0,52.8,86.0,80.7,健康
C0229,2025-05-01,True,67.2,78.1,52.8,81.0,67.7,关注
C0229,2025-06-01,True,44.7,40.4,52.8,71.0,48.3,高风险
C0229,2025-07-01,False,7.5,10.0,52.8,71.0,25.8,高风险
C0229,2025-08-01,False,0.0,10.0,52.8,66.0,22.3,高风险
C0230,2024-09-01,True,86.1,90.0,15.0,80.0,68.7,关注
C0230,2024-10-01,True,86.1,98.5,15.0,80.0,70.8,关注
C0230,2024-11-01,True,81.7,100.0,15.0,80.0,69.4,关注
C0230,2024-12-01,True,86.1,91.6,52.8,83.0,78.9,关注
C0230,2025-01-01,True,76.7,85.1,52.8,86.0,73.7,关注
C0230,2025-02-01,True,81.7,81.4,52.8,89.0,75.1,关注
C0230,2025-03-01,True,85.6,75.1,52.8,85.0,74.7,关注
C0230,2025-04-01,True,86.1,81.0,52.8,78.0,75.7,关注
C0230,2025-05-01,True,76.1,68.8,52.8,83.0,69.2,关注
C0230,2025-06-01,True,86.1,77.8,52.8,88.0,75.9,关注
C0230,2025-07-01,True,90.6,86.9,52.8,88.0,80.0,健康
C0230,2025-08-01,True,95.6,100.0,52.8,82.0,84.6,健康
C0231,2024-09-01,True,79.2,90.0,52.8,90.0,76.4,关注
C0231,2024-10-01,True,79.2,100.0,52.8,89.0,78.8,关注
C0231,2024-11-01,True,83.6,99.1,52.8,88.0,80.2,健康
C0231,2024-12-01,True,83.6,88.8,52.8,88.0,77.6,关注
C0231,2025-01-01,True,91.1,90.4,52.8,88.0,81.0,健康
C0231,2025-02-01,True,83.6,89.2,52.8,80.0,76.9,关注
C0231,2025-03-01,True,83.6,80.1,52.8,86.0,75.3,关注
C0231,2025-04-01,True,91.1,84.3,52.8,89.0,79.6,关注
C0231,2025-05-01,True,91.1,90.7,52.8,88.0,81.1,健康
C0231,2025-06-01,True,95.6,100.0,52.8,87.3,85.2,健康
C0231,2025-07-01,True,91.1,100.0,52.8,85.0,83.1,健康
C0231,2025-08-01,True,95.6,95.9,52.8,84.0,83.8,健康
C0232,2024-09-01,True,88.6,90.0,15.0,88.0,70.5,关注
C0232,2024-10-01,True,91.1,92.4,15.0,87.0,72.0,关注
C0232,2024-11-01,True,89.2,92.0,15.0,87.0,71.1,关注
C0232,2024-12-01,True,90.3,89.7,15.0,86.0,70.9,关注
C0232,2025-01-01,True,91.1,91.3,15.0,86.0,71.6,关注
C0232,2025-02-01,True,89.8,84.8,15.0,86.0,69.5,关注
C0232,2025-03-01,True,86.4,73.9,15.0,82.7,65.0,关注
C0232,2025-04-01,False,2.3,31.0,15.0,81.0,20.5,高风险
C0232,2025-05-01,False,0.0,10.0,15.0,74.0,13.6,高风险
C0232,2025-06-01,False,0.0,10.0,15.0,80.0,14.2,高风险
C0232,2025-07-01,False,0.0,10.0,15.0,80.0,14.2,高风险
C0232,2025-08-01,False,0.0,10.0,15.0,80.0,14.2,高风险
C0233,2024-09-01,True,83.8,90.0,15.0,82.0,68.0,关注
C0233,2024-10-01,True,77.9,81.5,15.0,85.0,63.8,关注
C0233,2024-11-01,True,80.9,84.5,15.0,85.3,65.8,关注
C0233,2024-12-01,True,81.6,93.1,15.0,82.5,67.9,关注
C0233,2025-01-01,True,83.1,89.7,15.0,82.4,67.7,关注
C0233,2025-02-01,True,86.1,92.9,15.0,82.0,69.6,关注
C0233,2025-03-01,True,83.8,92.5,15.0,88.0,69.2,关注
C0233,2025-04-01,True,80.9,87.5,15.0,91.0,67.1,关注
C0233,2025-05-01,True,89.0,86.7,15.0,88.0,69.8,关注
C0233,2025-06-01,True,85.3,91.5,15.0,84.0,69.2,关注
C0233,2025-07-01,True,86.8,95.4,15.0,84.0,70.7,关注
C0233,2025-08-01,True,89.8,92.7,15.0,88.0,71.6,关注
C0234,2024-09-01,True,78.6,90.0,52.8,80.0,75.1,关注
C0234,2024-10-01,True,78.6,85.9,52.8,92.0,75.3,关注
C0234,2024-11-01,True,88.8,82.1,52.8,88.0,78.0,关注
C0234,2024-12-01,True,88.8,91.8,52.8,88.7,80.5,健康
C0234,2025-01-01,True,88.8,95.0,52.8,90.5,81.5,健康
C0234,2025-02-01,True,91.1,100.0,52.8,94.0,84.0,健康
C0234,2025-03-01,True,88.8,94.4,52.8,94.0,81.7,健康
C0234,2025-04-01,True,88.8,95.6,52.8,94.0,82.0,健康
C0234,2025-05-01,True,88.8,86.3,52.8,93.0,79.6,关注
C0234,2025-06-01,True,91.1,93.7,52.8,95.0,82.6,健康
C0234,2025-07-01,True,93.2,88.0,52.8,91.0,81.6,健康
C0234,2025-08-01,True,95.6,97.1,52.8,90.0,84.7,健康
C0235,2024-09-01,True,77.8,90.0,15.0,90.0,66.4,关注
C0235,2024-10-01,True,89.1,100.0,15.0,91.0,73.5,关注
C0235,2024-11-01,True,84.8,100.0,15.0,89.3,71.6,关注
C0235,2024-12-01,True,84.8,93.7,15.0,89.3,70.0,关注
C0235,2025-01-01,True,89.9,91.3,15.0,89.3,71.5,关注
C0235,2025-02-01,True,89.9,95.7,15.0,88.0,72.4,关注
C0235,2025-03-01,True,89.1,94.3,15.0,88.0,71.8,关注
C0235,2025-04-01,True,87.5,89.1,15.0,91.3,70.2,关注
C0235,2025-05-01,True,84.8,84.0,15.0,92.0,67.9,关注
C0235,2025-06-01,True,89.9,81.2,15.0,92.7,69.3,关注
C0235,2025-07-01,True,93.5,91.8,15.0,89.3,73.0,关注
C0235,2025-08-01,True,91.0,94.6,15.0,90.0,72.8,关注
C0236,2024-09-01,True,76.7,90.0,52.8,80.0,74.4,关注
C0236,2024-10-01,True,76.7,81.7,52.8,88.0,73.1,关注
C0236,2024-11-01,True,76.7,82.4,52.8,88.0,73.3,关注
C0236,2024-12-01,True,87.4,94.0,52.8,92.0,80.9,健康
C0236,2025-01-01,True,87.4,94.7,52.8,88.7,80.7,健康
C0236,2025-02-01,True,87.4,100.0,52.8,89.0,82.0,健康
C0236,2025-03-01,True,87.4,100.0,52.8,88.0,81.9,健康
C0236,2025-04-01,True,91.8,97.0,52.8,91.0,83.3,健康
C0236,2025-05-01,True,91.8,99.7,52.8,91.0,83.9,健康
C0236,2025-06-01,True,81.1,90.8,52.8,89.0,77.3,关注
C0236,2025-07-01,True,91.8,87.5,52.8,90.0,80.8,健康
C0236,2025-08-01,True,95.6,82.1,52.8,90.0,81.0,健康
C0237,2024-09-01,True,79.6,90.0,52.8,86.0,76.1,关注
C0237,2024-10-01,True,79.6,90.8,52.8,86.0,76.3,关注
C0237,2024-11-01,True,79.6,89.4,52.8,86.0,76.0,关注
C0237,2024-12-01,True,84.1,89.8,52.8,92.0,78.5,关注
C0237,2025-01-01,True,79.6,89.9,52.8,88.7,76.4,关注
C0237,2025-02-01,True,84.1,89.4,52.8,84.7,77.6,关注
C0237,2025-03-01,True,79.6,82.8,52.8,83.3,74.1,关注
C0237,2025-04-01,True,84.1,87.1,52.8,84.7,77.1,关注
C0237,2025-05-01,True,84.1,89.4,52.8,92.0,78.4,关注
C0237,2025-06-01,True,79.6,98.0,52.8,89.3,78.5,关注
C0237,2025-07-01,True,84.1,93.6,52.8,88.0,79.0,关注
C0237,2025-08-01,True,88.5,89.7,52.8,83.3,79.4,关注
C0238,2024-09-01,True,82.9,90.0,15.0,80.0,67.4,关注
C0238,2024-10-01,True,82.0,89.1,15.0,88.0,67.6,关注
C0238,2024-11-01,True,85.6,88.2,15.0,88.0,68.8,关注
C0238,2024-12-01,True,80.2,88.1,15.0,86.0,66.5,关注
C0238,2025-01-01,True,86.7,91.3,15.0,85.3,69.8,关注
C0238,2025-02-01,True,83.8,93.3,15.0,83.3,68.9,关注
C0238,2025-03-01,True,82.9,96.6,15.0,83.0,69.4,关注
C0238,2025-04-01,False,0.9,51.5,15.0,82.0,25.2,高风险
C0238,2025-05-01,False,0.0,12.8,15.0,80.0,15.0,高风险
C0238,2025-06-01,False,0.0,10.0,15.0,80.0,14.2,高风险
C0238,2025-07-01,False,0.0,10.0,15.0,80.0,14.2,高风险
C0238,2025-08-01,False,0.0,10.0,52.8,80.0,23.7,高风险
C0239,2024-09-01,True,71.7,90.0,52.8,80.0,72.4,关注
C0239,2024-10-01,True,71.7,90.0,52.8,80.0,72.4,关注
C0239,2024-11-01,True,91.1,100.0,52.8,92.0,83.8,健康
C0239,2024-12-01,True,91.1,100.0,52.8,92.0,83.8,健康
C0239,2025-01-01,True,86.7,94.7,52.8,94.0,80.9,健康
C0239,2025-02-01,True,91.1,100.0,52.8,90.0,83.6,健康
C0239,2025-03-01,True,91.1,92.0,52.8,90.0,81.6,健康
C0239,2025-04-01,True,91.1,84.7,52.8,87.0,79.5,关注
C0239,2025-05-01,True,91.1,91.9,52.8,93.0,81.9,健康
C0239,2025-06-01,True,91.1,96.8,52.8,93.0,83.1,健康
C0239,2025-07-01,True,95.6,91.9,52.8,96.0,84.0,健康
C0239,2025-08-01,True,95.6,93.8,52.8,80.0,82.9,健康
C0240,2024-09-01,True,88.9,90.0,15.0,84.0,70.2,关注
C0240,2024-10-01,True,85.6,86.6,15.0,87.0,68.3,关注
C0240,2024-11-01,True,89.9,88.4,15.0,88.0,70.6,关注
C0240,2024-12-01,True,91.1,94.1,15.0,87.5,72.5,关注
C0240,2025-01-01,True,89.4,88.0,15.0,87.2,70.2,关注
C0240,2025-02-01,True,86.5,78.1,15.0,82.7,66.2,关注
C0240,2025-03-01,True,83.7,61.6,15.0,78.0,60.4,关注
C0240,2025-04-01,False,2.4,31.8,15.0,74.0,20.0,高风险
C0240,2025-05-01,False,0.0,10.0,15.0,72.0,13.4,高风险
C0240,2025-06-01,False,0.0,10.0,15.0,80.0,14.2,高风险
C0240,2025-07-01,False,0.0,10.0,15.0,80.0,14.2,高风险
C0240,2025-08-01,False,0.0,10.0,15.0,80.0,14.2,高风险
C0241,2024-09-01,True,79.7,90.0,52.8,92.0,76.8,关注
C0241,2024-10-01,True,79.7,85.5,52.8,90.0,75.5,关注
C0241,2024-11-01,True,89.6,89.7,52.8,88.7,80.4,健康
C0241,2024-12-01,True,77.9,92.0,52.8,88.5,76.2,关注
C0241,2025-01-01,True,84.2,90.2,52.8,88.4,78.3,关注
C0241,2025-02-01,True,87.8,93.5,52.8,92.0,80.9,健康
C0241,2025-03-01,True,87.8,100.0,52.8,94.0,82.7,健康
C0241,2025-04-01,True,87.8,96.4,52.8,94.0,81.8,健康
C0241,2025-05-01,True,89.6,94.2,52.8,91.3,81.7,健康
C0241,2025-06-01,True,91.1,92.7,52.8,90.0,81.8,健康
C0241,2025-07-01,True,89.6,91.6,52.8,90.0,81.0,健康
C0241,2025-08-01,True,94.1,94.1,52.8,88.0,83.2,健康
C0242,2024-09-01,True,81.0,90.0,52.8,90.0,77.1,关注
C0242,2024-10-01,True,81.0,86.0,52.8,84.0,75.5,关注
C0242,2024-11-01,True,81.0,85.6,52.8,85.3,75.5,关注
C0242,2024-12-01,True,89.2,93.6,15.0,86.5,71.5,关注
C0242,2025-01-01,True,83.6,93.1,15.0,88.0,69.3,关注
C0242,2025-02-01,True,85.5,95.5,15.0,92.0,71.0,关注
C0242,2025-03-01,True,89.2,93.9,15.0,94.0,72.3,关注
C0242,2025-04-01,True,87.4,100.0,15.0,80.0,71.7,关注
C0242,2025-05-01,True,91.8,100.0,52.8,92.0,84.1,健康
C0242,2025-06-01,True,87.4,93.6,15.0,88.0,70.9,关注
C0242,2025-07-01,True,93.7,82.0,15.0,87.3,70.5,关注
C0242,2025-08-01,True,93.7,76.0,15.0,88.0,69.0,关注
C0243,2024-09-01,True,82.9,90.0,52.8,94.0,78.3,关注
C0243,2024-10-01,True,82.7,82.9,52.8,94.0,76.4,关注
C0243,2024-11-01,True,91.1,87.4,52.8,90.0,80.5,健康
C0243,2024-12-01,True,82.7,91.3,52.8,87.3,77.8,关注
C0243,2025-01-01,True,87.4,87.1,52.8,87.3,78.7,关注
C0243,2025-02-01,True,87.4,86.6,52.8,82.0,78.0,关注
C0243,2025-03-01,True,87.4,92.8,52.8,80.0,79.4,关注
C0243,2025-04-01,True,87.4,89.8,52.8,82.0,78.8,关注
C0243,2025-05-01,True,87.1,83.5,52.8,86.0,77.5,关注
C0243,2025-06-01,True,87.1,81.4,52.8,86.0,77.0,关注
C0243,2025-07-01,True,82.4,74.5,52.8,90.0,73.8,关注
C0243,2025-08-01,True,82.7,82.1,52.8,90.0,75.8,关注
C0244,2024-09-01,True,79.2,90.0,52.8,80.0,75.4,关注
C0244,2024-10-01,True,79.2,90.6,52.8,94.0,76.9,关注
C0244,2024-11-01,True,79.2,98.1,52.8,92.0,78.6,关注
C0244,2024-12-01,True,82.9,99.4,52.8,88.0,80.0,健康
C0244,2025-01-01,True,83.6,90.1,52.8,87.0,77.9,关注
C0244,2025-02-01,True,83.6,92.9,52.8,82.0,78.1,关注
C0244,2025-03-01,True,83.6,85.7,52.8,84.0,76.5,关注
C0244,2025-04-01,True,83.6,90.3,52.8,84.0,77.6,关注
C0244,2025-05-01,True,87.4,87.1,52.8,87.0,78.6,关注
C0244,2025-06-01,True,88.1,88.3,52.8,90.7,79.6,关注
C0244,2025-07-01,True,91.8,87.6,52.8,94.0,81.2,健康
C0244,2025-08-01,True,88.1,93.6,52.8,89.0,80.7,健康
C0245,2024-09-01,True,86.4,90.0,15.0,86.0,69.4,关注
C0245,2024-10-01,True,83.9,87.4,15.0,85.0,67.7,关注
C0245,2024-11-01,True,86.4,88.3,15.0,84.7,68.9,关注
C0245,2024-12-01,True,80.1,88.2,15.0,85.5,66.4,关注
C0245,2025-01-01,True,82.6,86.7,15.0,86.0,67.1,关注
C0245,2025-02-01,True,91.1,85.8,15.0,88.0,70.4,关注
C0245,2025-03-01,True,81.3,90.7,15.0,88.0,67.8,关注
C0245,2025-04-01,True,81.3,90.6,15.0,86.0,67.5,关注
C0245,2025-05-01,True,87.0,86.5,15.0,87.0,68.9,关注
C0245,2025-06-01,True,70.5,68.9,15.0,85.3,57.7,高风险
C0245,2025-07-01,True,36.8,38.2,15.0,85.0,36.5,高风险
C0245,2025-08-01,True,26.7,10.0,15.0,68.0,23.7,高风险
C0246,2024-09-01,True,82.7,90.0,15.0,96.0,68.9,关注
C0246,2024-10-01,True,88.5,94.3,15.0,89.0,71.6,关注
C0246,2024-11-01,True,83.4,94.5,15.0,88.7,69.6,关注
C0246,2024-12-01,True,84.5,87.3,15.0,89.5,68.3,关注
C0246,2025-01-01,True,85.2,86.6,15.0,90.0,68.5,关注
C0246,2025-02-01,True,88.5,79.9,15.0,92.0,68.3,关注
C0246,2025-03-01,True,87.9,87.1,15.0,87.0,69.4,关注
C0246,2025-04-01,True,87.2,90.4,15.0,86.0,69.8,关注
C0246,2025-05-01,True,85.8,93.9,15.0,83.3,69.9,关注
C0246,2025-06-01,True,86.5,84.7,15.0,86.0,68.1,关注
C0246,2025-07-01,True,93.7,88.5,15.0,87.3,72.1,关注
C0246,2025-08-01,True,88.3,89.1,15.0,88.7,70.2,关注
C0247,2024-09-01,True,78.0,90.0,52.8,84.0,75.3,关注
C0247,2024-10-01,True,82.4,94.1,52.8,81.0,77.8,关注
C0247,2024-11-01,True,78.0,94.1,52.8,86.0,76.5,关注
C0247,2024-12-01,True,78.0,88.6,52.8,88.5,75.4,关注
C0247,2025-01-01,True,81.9,87.8,52.8,88.5,76.8,关注
C0247,2025-02-01,True,86.4,85.1,52.8,90.0,78.0,关注
C0247,2025-03-01,True,86.4,84.5,52.8,88.0,77.7,关注
C0247,2025-04-01,True,86.4,90.5,52.8,88.0,79.2,关注
C0247,2025-05-01,True,86.4,93.8,52.8,92.0,80.4,健康
C0247,2025-06-01,True,91.1,100.0,52.8,80.0,82.6,健康
C0247,2025-07-01,True,94.8,100.0,52.8,82.0,84.3,健康
C0247,2025-08-01,True,90.8,100.0,52.8,83.0,82.8,健康
C0248,2024-09-01,True,80.0,90.0,15.0,80.0,66.2,关注
C0248,2024-10-01,True,80.0,86.5,15.0,80.0,65.3,关注
C0248,2024-11-01,True,91.1,87.2,15.0,80.0,70.0,关注
C0248,2024-12-01,True,83.9,92.5,15.0,80.0,68.4,关注
C0248,2025-01-01,True,84.4,93.3,15.0,98.0,70.6,关注
C0248,2025-02-01,True,88.3,92.4,15.0,96.0,71.8,关注
C0248,2025-03-01,True,88.3,90.9,15.0,92.7,71.1,关注
C0248,2025-04-01,True,86.4,80.0,15.0,90.0,67.3,关注
C0248,2025-05-01,True,86.4,87.7,52.8,86.0,78.3,关注
C0248,2025-06-01,True,90.8,85.3,52.8,90.0,79.9,关注
C0248,2025-07-01,True,88.8,95.1,15.0,90.0,72.1,关注
C0248,2025-08-01,True,88.8,90.7,15.0,91.0,71.1,关注
C0249,2024-09-01,True,78.6,90.0,52.8,80.0,75.1,关注
C0249,2024-10-01,True,84.4,100.0,52.8,92.0,81.1,健康
C0249,2024-11-01,True,83.0,100.0,52.8,92.0,80.6,健康
C0249,2024-12-01,True,88.8,88.4,52.8,90.0,79.8,关注
C0249,2025-01-01,True,83.0,89.3,52.8,90.0,77.7,关注
C0249,2025-02-01,True,88.8,93.0,52.8,88.0,80.8,健康
C0249,2025-03-01,True,83.0,86.3,52.8,90.0,77.0,关注
C0249,2025-04-01,True,93.2,99.5,52.8,90.0,84.4,健康
C0249,2025-05-01,True,88.8,91.4,52.8,89.0,80.5,健康
C0249,2025-06-01,True,88.8,98.0,52.8,86.0,81.8,健康
C0249,2025-07-01,True,88.8,91.0,52.8,88.0,80.3,健康
C0249,2025-08-01,True,95.6,98.1,52.8,90.0,85.0,健康
