customer_id,month,logins,active_accounts,seats,tickets,avg_resolve_hours,csat,active_modules
C0245,2024-11-01,452,47,59,13,10.6,4.2,7
C0245,2024-12-01,404,42,59,12,7.9,4.4,7
C0245,2025-01-01,423,44,59,4,14.1,4.4,7
C0245,2025-02-01,461,48,59,7,14.3,,8
C0245,2025-03-01,413,43,59,11,18.3,,7
C0245,2025-04-01,413,43,59,7,7.8,4.3,7
C0245,2025-05-01,423,44,59,7,5.8,4.4,8
C0245,2025-06-01,226,38,59,10,14.5,4.1,6
C0245,2025-07-01,79,15,59,24,18.1,,5
C0245,2025-08-01,37,7,59,18,8.5,2.7,5
C0246,2024-09-01,1207,83,111,23,5.5,4.8,7
C0246,2024-10-01,1310,85,111,19,4.9,4.1,8
C0246,2024-11-01,1267,84,111,24,18.1,4.4,7
C0246,2024-12-01,1133,79,111,23,24.8,4.6,8
C0246,2025-01-01,1204,80,111,20,8.4,4.6,8
C0246,2025-02-01,1118,85,111,12,13.5,,8
C0246,2025-03-01,1295,84,111,22,6.1,4.1,8
C0246,2025-04-01,1205,83,111,12,4.8,4.5,8
C0246,2025-05-01,1090,81,111,14,13.3,3.9,8
C0246,2025-06-01,1159,82,111,26,9.2,4.5,8
C0246,2025-07-01,1324,86,111,16,7.3,4.7,9
C0246,2025-08-01,1079,78,111,24,15.0,4.1,9
C0247,2024-09-01,123,13,19,4,7.2,4.2,7
C0247,2024-10-01,133,13,19,3,11.0,3.9,8
C0247,2024-11-01,128,13,19,4,13.0,4.8,7
C0247,2024-12-01,122,13,19,2,11.9,4.8,7
C0247,2025-01-01,122,14,19,0,0.0,,7
C0247,2025-02-01,124,14,19,2,3.5,4.2,8
C0247,2025-03-01,119,14,19,2,17.1,4.6,8
C0247,2025-04-01,131,14,19,0,0.0,,8
C0247,2025-05-01,132,14,19,2,12.7,,8
C0247,2025-06-01,156,16,19,3,9.0,,8
C0247,2025-07-01,141,15,19,1,5.2,4.1,9
C0247,2025-08-01,138,14,19,2,10.4,4.2,9
C0248,2024-09-01,413,27,38,6,12.2,,7
C0248,2024-10-01,388,27,38,6,12.0,,7
C0248,2024-11-01,408,31,38,6,6.7,,8
C0248,2024-12-01,433,29,38,6,11.2,,7
C0248,2025-01-01,440,27,38,6,9.5,4.9,8
C0248,2025-02-01,365,29,38,2,10.3,4.7,8
C0248,2025-03-01,435,29,38,4,18.9,4.3,8
C0248,2025-04-01,371,28,38,10,10.6,,8
C0248,2025-05-01,408,28,38,3,10.0,,8
C0248,2025-06-01,411,28,38,6,7.3,4.5,9
C0248,2025-07-01,412,27,38,5,12.2,,9
C0248,2025-08-01,399,27,38,8,12.2,4.6,9
C0249,2024-09-01,82,9,13,1,14.2,,7
C0249,2024-10-01,103,10,13,1,10.3,4.6,7
C0249,2024-11-01,86,9,13,0,0.0,,8
C0249,2024-12-01,94,10,13,1,6.4,4.4,8
C0249,2025-01-01,84,9,13,1,4.8,,8
C0249,2025-02-01,101,10,13,3,9.1,4.4,8
C0249,2025-03-01,89,9,13,2,11.2,4.6,8
C0249,2025-04-01,99,10,13,0,0.0,,9
C0249,2025-05-01,95,10,13,1,14.9,4.3,8
C0249,2025-06-01,102,10,13,0,0.0,,8
C0249,2025-07-01,95,10,13,3,11.6,4.5,8
C0249,2025-08-01,109,11,13,1,7.4,,9
C0250,2024-09-01,546,74,95,25,8.4,4.3,7
C0250,2024-10-01,565,66,95,16,10.7,,8
C0250,2024-11-01,516,66,95,18,9.9,,8
C0250,2024-12-01,516,67,95,20,14.0,4.4,8
C0250,2025-01-01,559,69,95,12,11.5,4.8,8
C0250,2025-02-01,527,69,95,16,6.3,,8
C0250,2025-03-01,509,68,95,21,8.1,4.6,8
C0250,2025-04-01,535,71,95,26,9.3,,8
C0250,2025-05-01,572,76,95,14,5.5,,8
C0250,2025-06-01,519,71,95,16,15.9,4.6,9
C0250,2025-07-01,523,72,95,20,9.0,4.4,9
C0250,2025-08-01,614,74,95,23,3.0,3.9,9
C0251,2024-09-01,1269,105,146,20,11.4,4.4,7
C0251,2024-10-01,1365,113,146,28,15.0,4.2,7
C0251,2024-11-01,1317,109,146,37,19.2,4.1,7
C0251,2024-12-01,1329,110,146,34,14.4,,7
C0251,2025-01-01,1353,112,146,35,15.1,4.4,7
C0251,2025-02-01,1317,109,146,23,12.7,4.3,7
C0251,2025-03-01,1293,107,146,34,14.2,4.2,7
C0251,2025-04-01,689,92,146,25,12.7,3.9,6
C0251,2025-05-01,306,46,146,49,9.4,3.6,6
C0251,2025-06-01,133,20,146,60,10.8,3.4,4
C0251,2025-07-01,0,2,146,0,0.0,,0
C0251,2025-08-01,0,0,146,0,0.0,,0
C0252,2024-09-01,83,8,10,1,6.9,,7
C0252,2024-10-01,83,8,10,2,7.4,5.0,8
C0252,2024-11-01,83,8,10,3,9.4,4.6,8
C0252,2024-12-01,83,8,10,0,0.0,,8
C0252,2025-01-01,83,8,10,4,14.3,4.4,7
C0252,2025-02-01,25,4,10,6,23.6,,5
C0252,2025-03-01,15,3,10,4,22.0,2.8,4
C0252,2025-04-01,25,4,10,1,16.9,3.5,4
C0252,2025-05-01,62,6,10,1,9.4,,8
C0252,2025-06-01,72,7,10,1,9.8,4.6,8
C0252,2025-07-01,83,8,10,3,15.2,4.5,7
C0252,2025-08-01,83,8,10,1,8.4,4.4,8
C0253,2024-09-01,510,33,45,6,8.6,3.9,7
C0253,2024-10-01,418,31,45,14,11.2,,7
C0253,2024-11-01,422,34,45,6,13.8,3.8,7
C0253,2024-12-01,432,34,45,11,20.6,4.5,8
C0253,2025-01-01,427,31,45,8,12.2,4.2,7
C0253,2025-02-01,402,33,45,9,10.2,4.4,8
C0253,2025-03-01,451,32,45,4,9.2,,8
C0253,2025-04-01,444,33,45,7,12.3,4.6,8
C0253,2025-05-01,434,33,45,11,3.8,3.9,8
C0253,2025-06-01,345,29,45,7,5.2,4.2,8
C0253,2025-07-01,461,33,45,9,6.4,4.4,9
C0253,2025-08-01,429,34,45,10,7.4,4.4,9
C0254,2024-09-01,597,47,65,6,9.0,4.2,7
C0254,2024-10-01,583,49,65,6,9.9,4.9,7
C0254,2024-11-01,562,48,65,17,13.7,,7
C0254,2024-12-01,643,50,65,10,9.4,4.5,7
C0254,2025-01-01,627,48,65,9,8.2,4.7,8
C0254,2025-02-01,646,49,65,6,8.4,4.0,8
C0254,2025-03-01,590,51,65,7,11.0,4.0,8
C0254,2025-04-01,512,44,65,9,16.0,4.4,8
C0254,2025-05-01,597,51,65,9,6.4,4.7,8
C0254,2025-06-01,604,48,65,5,5.8,4.4,9
C0254,2025-07-01,559,50,65,7,12.0,,8
C0254,2025-08-01,595,53,65,9,13.7,4.0,9
C0255,2024-09-01,736,52,74,3,13.5,4.1,7
C0255,2024-10-01,697,52,74,5,7.0,3.9,8
C0255,2024-11-01,685,50,74,9,5.9,4.6,8
C0255,2024-12-01,685,54,74,8,8.0,,7
C0255,2025-01-01,663,52,74,10,14.1,4.6,8
C0255,2025-02-01,744,53,74,6,8.5,,8
C0255,2025-03-01,714,56,74,8,9.3,,8
C0255,2025-04-01,619,55,74,10,10.5,,8
C0255,2025-05-01,680,52,74,5,3.8,4.7,9
C0255,2025-06-01,760,56,74,8,9.9,4.4,9
C0255,2025-07-01,779,55,74,7,20.1,4.7,8
C0255,2025-08-01,761,52,74,10,8.3,4.2,9
C0256,2024-09-01,58,7,10,3,5.0,4.1,7
C0256,2024-10-01,58,7,10,0,0.0,,7
C0256,2024-11-01,49,7,10,1,15.7,4.3,7
C0256,2024-12-01,55,7,10,1,10.9,4.6,8
C0256,2025-01-01,60,7,10,3,13.3,,8
C0256,2025-02-01,52,7,10,0,0.0,,8
C0256,2025-03-01,63,8,10,1,13.0,4.2,8
C0256,2025-04-01,65,8,10,1,20.0,4.6,8
C0256,2025-05-01,58,8,10,1,7.7,4.8,8
C0256,2025-06-01,61,8,10,2,4.9,3.8,9
C0256,2025-07-01,57,8,10,0,0.0,,8
C0256,2025-08-01,62,8,10,0,0.0,,8
C0257,2024-09-01,227,16,22,2,10.7,4.6,7
C0257,2024-10-01,215,16,22,3,6.5,4.3,7
C0257,2024-11-01,226,16,22,2,6.5,4.4,7
C0257,2024-12-01,271,18,22,1,26.4,4.5,8
C0257,2025-01-01,227,17,22,2,7.1,4.3,8
C0257,2025-02-01,225,17,22,1,19.7,4.6,8
C0257,2025-03-01,216,16,22,2,6.4,4.4,8
C0257,2025-04-01,234,17,22,5,6.5,,8
C0257,2025-05-01,242,17,22,3,3.9,4.3,8
C0257,2025-06-01,247,18,22,2,9.4,4.6,9
C0257,2025-07-01,263,17,22,2,8.7,4.5,8
C0257,2025-08-01,240,17,22,1,9.0,4.8,9
C0258,2024-09-01,465,43,57,4,12.6,4.2,8
C0258,2024-10-01,476,44,57,12,18.3,4.6,8
C0258,2024-11-01,465,43,57,4,12.7,4.1,8
C0258,2024-12-01,508,47,57,6,8.8,4.1,8
C0258,2025-01-01,443,41,57,3,8.8,4.1,8
C0258,2025-02-01,519,48,57,7,9.7,4.5,8
C0258,2025-03-01,508,47,57,6,10.1,4.4,8
C0258,2025-04-01,465,43,57,1,8.9,4.4,8
C0258,2025-05-01,381,44,57,24,7.9,4.1,8
C0258,2025-06-01,337,39,57,17,10.0,,8
C0258,2025-07-01,294,34,57,25,30.2,,8
C0258,2025-08-01,242,28,57,20,23.0,2.6,8
C0259,2024-09-01,75,8,10,0,0.0,,7
C0259,2024-10-01,66,7,10,0,0.0,,7
C0259,2024-11-01,72,8,10,2,10.6,4.8,7
C0259,2024-12-01,60,7,10,3,32.4,4.2,7
C0259,2025-01-01,70,8,10,2,10.2,4.7,8
C0259,2025-02-01,62,7,10,1,10.1,4.5,8
C0259,2025-03-01,64,7,10,1,16.0,4.6,8
C0259,2025-04-01,80,8,10,0,0.0,,8
C0259,2025-05-01,77,8,10,2,12.8,4.7,8
C0259,2025-06-01,69,8,10,3,8.3,4.5,9
C0259,2025-07-01,81,8,10,1,6.6,4.7,9
C0259,2025-08-01,73,8,10,0,0.0,,9
C0260,2024-09-01,397,40,58,7,9.7,4.4,7
C0260,2024-10-01,389,39,58,4,5.6,4.5,7
C0260,2024-11-01,428,44,58,4,8.1,4.1,7
C0260,2024-12-01,392,44,58,12,16.1,4.6,8
C0260,2025-01-01,372,41,58,4,7.1,4.6,8
C0260,2025-02-01,399,41,58,2,12.2,4.4,8
C0260,2025-03-01,402,41,58,5,10.4,4.5,8
C0260,2025-04-01,376,40,58,4,4.3,,8
C0260,2025-05-01,375,41,58,6,11.1,4.9,9
C0260,2025-06-01,405,43,58,2,8.1,4.4,8
C0260,2025-07-01,412,45,58,8,8.5,,9
C0260,2025-08-01,376,41,58,6,19.8,4.4,9
C0261,2024-09-01,59,4,6,0,0.0,,8
C0261,2024-10-01,59,4,6,1,12.5,4.4,8
C0261,2024-11-01,73,5,6,1,12.0,,8
C0261,2024-12-01,73,5,6,1,9.2,4.3,8
C0261,2025-01-01,73,5,6,0,0.0,,8
C0261,2025-02-01,73,5,6,1,3.6,4.2,8
C0261,2025-03-01,73,5,6,1,8.6,4.5,8
C0261,2025-04-01,59,5,6,2,6.1,4.1,8
C0261,2025-05-01,47,4,6,2,13.0,3.6,8
C0261,2025-06-01,47,4,6,3,35.6,3.2,8
C0261,2025-07-01,35,3,6,2,16.3,2.8,8
C0261,2025-08-01,35,3,6,3,59.2,2.5,8
C0262,2024-09-01,218,23,33,4,17.4,4.2,7
C0262,2024-10-01,202,23,33,3,5.3,4.4,7
C0262,2024-11-01,205,24,33,4,11.3,4.6,8
C0262,2024-12-01,226,26,33,4,6.9,4.3,7
C0262,2025-01-01,220,24,33,4,13.0,4.2,8
C0262,2025-02-01,218,25,33,7,14.8,4.3,8
C0262,2025-03-01,203,25,33,4,11.5,4.4,8
C0262,2025-04-01,241,26,33,2,7.5,4.0,8
C0262,2025-05-01,214,26,33,3,10.9,4.2,8
C0262,2025-06-01,242,27,33,6,5.7,4.0,9
C0262,2025-07-01,218,28,33,3,7.3,,8
C0262,2025-08-01,229,26,33,2,11.9,,9
C0263,2024-09-01,101,10,14,2,9.3,4.4,7
C0263,2024-10-01,101,10,14,6,12.3,,7
C0263,2024-11-01,111,11,14,4,8.2,4.5,7
C0263,2024-12-01,101,10,14,5,13.7,4.2,7
C0263,2025-01-01,101,10,14,0,0.0,,7
C0263,2025-02-01,111,11,14,2,9.9,4.3,7
C0263,2025-03-01,101,10,14,3,10.0,4.2,7
C0263,2025-04-01,56,9,14,2,33.2,3.8,6
C0263,2025-05-01,22,4,14,5,21.2,3.4,5
C0263,2025-06-01,11,2,14,5,13.3,3.1,4
C0263,2025-07-01,6,1,14,7,17.7,3.0,3
C0263,2025-08-01,0,1,14,0,0.0,,0
C0264,2024-09-01,135,9,11,3,7.7,4.7,8
C0264,2024-10-01,135,9,11,6,17.8,3.7,7
C0264,2024-11-01,135,9,11,1,14.2,4.2,8
C0264,2024-12-01,135,9,11,0,0.0,,8
C0264,2025-01-01,135,9,11,0,0.0,,8
C0264,2025-02-01,45,5,11,5,6.4,,5
C0264,2025-03-01,22,3,11,5,11.0,,4
C0264,2025-04-01,36,4,11,2,5.2,3.1,4
C0264,2025-05-01,90,6,11,3,7.5,4.0,7
C0264,2025-06-01,105,7,11,4,13.6,4.2,8
C0264,2025-07-01,135,9,11,0,0.0,,7
C0264,2025-08-01,135,9,11,2,14.9,4.5,8
C0265,2024-09-01,73,9,11,3,15.6,4.3,8
C0265,2024-10-01,73,9,11,1,3.3,4.1,8
C0265,2024-11-01,65,8,11,1,7.6,,8
C0265,2024-12-01,73,9,11,1,11.7,4.2,8
C0265,2025-01-01,65,8,11,0,0.0,,8
C0265,2025-02-01,73,9,11,1,9.5,4.2,8
C0265,2025-03-01,73,9,11,4,16.4,4.3,8
C0265,2025-04-01,73,9,11,2,11.2,4.3,8
C0265,2025-05-01,73,9,11,2,10.5,4.2,8
C0265,2025-06-01,10,3,11,4,27.5,2.7,4
C0265,2025-07-01,0,1,11,0,0.0,,0
C0265,2025-08-01,0,0,11,0,0.0,,0
C0266,2024-09-01,538,36,48,5,12.5,4.2,7
C0266,2024-10-01,455,34,48,10,9.4,4.5,7
C0266,2024-11-01,420,33,48,3,10.5,4.4,8
C0266,2024-12-01,453,34,48,6,3.6,4.8,8
C0266,2025-01-01,468,35,48,10,10.7,4.5,8
C0266,2025-02-01,458,35,48,11,11.9,,8
C0266,2025-03-01,504,35,48,9,8.7,3.9,8
C0266,2025-04-01,495,34,48,13,19.4,4.6,8
C0266,2025-05-01,425,35,48,3,3.4,4.3,9
C0266,2025-06-01,440,33,48,7,19.6,3.9,9
C0266,2025-07-01,495,37,48,9,12.4,4.4,9
C0266,2025-08-01,449,33,48,9,5.3,,8
C0267,2024-09-01,216,30,41,12,11.7,,7
C0267,2024-10-01,190,29,41,8,6.5,4.1,8
C0267,2024-11-01,202,29,41,6,13.3,4.4,8
C0267,2024-12-01,225,28,41,6,15.5,4.4,8
C0267,2025-01-01,214,31,41,8,6.2,4.2,8
C0267,2025-02-01,221,32,41,4,8.3,3.9,8
C0267,2025-03-01,203,28,41,4,9.6,,8
C0267,2025-04-01,212,31,41,11,7.7,4.4,8
C0267,2025-05-01,207,29,41,8,27.5,4.1,9
C0267,2025-06-01,213,31,41,4,15.3,,9
C0267,2025-07-01,195,27,41,6,30.3,4.2,8
C0267,2025-08-01,211,30,41,5,6.8,4.7,9
C0268,2024-09-01,624,44,58,12,26.0,,7
C0268,2024-10-01,599,44,58,7,9.6,4.5,7
C0268,2024-11-01,538,42,58,12,6.0,4.2,8
C0268,2024-12-01,485,41,58,11,10.2,4.4,8
C0268,2025-01-01,587,44,58,8,10.2,4.5,8
C0268,2025-02-01,524,44,58,10,11.4,4.4,8
C0268,2025-03-01,577,44,58,5,15.3,4.5,8
C0268,2025-04-01,552,44,58,10,14.6,4.8,8
C0268,2025-05-01,501,44,58,6,7.4,4.2,8
C0268,2025-06-01,660,46,58,8,15.0,5.2,8
C0268,2025-07-01,561,46,58,9,22.9,,8
C0268,2025-08-01,593,46,58,8,19.3,,9
C0269,2024-09-01,68,5,7,1,23.4,4.2,8
C0269,2024-10-01,68,5,7,0,0.0,,8
C0269,2024-11-01,82,6,7,1,16.1,4.3,8
C0269,2024-12-01,82,6,7,1,5.3,,8
C0269,2025-01-01,68,5,7,2,10.6,4.2,8
C0269,2025-02-01,68,5,7,0,0.0,,8
C0269,2025-03-01,82,6,7,0,0.0,,8
C0269,2025-04-01,68,5,7,4,6.1,,8
C0269,2025-05-01,54,5,7,1,5.7,4.4,8
C0269,2025-06-01,54,5,7,1,25.8,3.6,8
C0269,2025-07-01,43,4,7,6,25.3,3.0,8
C0269,2025-08-01,43,4,7,5,34.8,2.3,8
C0270,2024-09-01,113,14,19,2,18.8,4.3,7
C0270,2024-10-01,134,15,19,0,0.0,,7
C0270,2024-11-01,128,14,19,1,7.4,4.0,7
C0270,2024-12-01,95,13,19,1,7.4,5.2,7
C0270,2025-01-01,137,14,19,2,4.0,4.1,8
C0270,2025-02-01,127,14,19,1,10.0,4.7,8
C0270,2025-03-01,119,14,19,2,14.9,4.7,8
C0270,2025-04-01,120,14,19,3,6.9,4.6,8
C0270,2025-05-01,133,14,19,1,5.1,3.9,8
C0270,2025-06-01,134,14,19,4,5.7,4.0,8
C0270,2025-07-01,122,14,19,1,13.0,4.4,9
C0270,2025-08-01,117,14,19,2,15.3,4.8,9
C0271,2024-09-01,66,5,7,1,10.3,4.7,7
C0271,2024-10-01,69,5,7,0,0.0,,7
C0271,2024-11-01,62,5,7,0,0.0,,8
C0271,2024-12-01,63,5,7,0,0.0,,8
C0271,2025-01-01,70,5,7,1,11.4,,8
C0271,2025-02-01,80,6,7,1,26.4,4.4,8
C0271,2025-03-01,81,6,7,0,0.0,,8
C0271,2025-04-01,81,6,7,1,13.7,,8
C0271,2025-05-01,76,6,7,4,15.8,3.9,9
C0271,2025-06-01,68,5,7,2,8.4,4.8,8
C0271,2025-07-01,83,6,7,0,0.0,,9
C0271,2025-08-01,80,6,7,1,11.8,,8
C0272,2024-09-01,477,57,75,10,12.6,4.5,7
C0272,2024-10-01,419,53,75,12,17.1,4.8,7
C0272,2024-11-01,443,53,75,7,12.9,,7
C0272,2024-12-01,481,60,75,5,7.9,4.1,8
C0272,2025-01-01,407,51,75,10,14.9,4.3,8
C0272,2025-02-01,423,57,75,9,19.8,4.6,7
C0272,2025-03-01,471,57,75,11,17.7,,7
C0272,2025-04-01,508,58,75,8,11.1,4.4,8
C0272,2025-05-01,451,55,75,11,6.8,3.8,8
C0272,2025-06-01,466,57,75,10,6.0,4.3,8
C0272,2025-07-01,557,62,75,7,12.1,,9
C0272,2025-08-01,568,64,75,12,5.8,4.0,9
C0273,2024-09-01,220,15,19,1,14.2,,8
C0273,2024-10-01,206,14,19,3,4.4,4.2,7
C0273,2024-11-01,220,15,19,3,13.5,4.4,7
C0273,2024-12-01,206,14,19,7,11.1,4.3,7
C0273,2025-01-01,220,15,19,4,15.4,4.4,7
C0273,2025-02-01,206,14,19,2,11.6,4.1,7
C0273,2025-03-01,100,11,19,5,13.1,3.9,6
C0273,2025-04-01,32,4,19,10,15.3,3.4,5
C0273,2025-05-01,0,1,19,0,0.0,,0
C0273,2025-06-01,0,0,19,0,0.0,,0
C0273,2025-07-01,0,0,19,0,0.0,,0
C0273,2025-08-01,0,0,19,0,0.0,,0
C0274,2024-09-01,941,71,94,18,13.2,4.4,7
C0274,2024-10-01,911,66,94,16,7.7,4.4,7
C0274,2024-11-01,938,69,94,21,5.2,4.8,7
C0274,2024-12-01,998,68,94,26,7.9,4.2,8
C0274,2025-01-01,987,70,94,13,4.6,4.1,8
C0274,2025-02-01,955,69,94,17,8.1,4.2,8
C0274,2025-03-01,1006,71,94,15,11.5,4.8,8
C0274,2025-04-01,1060,75,94,20,4.5,4.6,8
C0274,2025-05-01,948,70,94,20,7.3,4.9,8
C0274,2025-06-01,952,72,94,23,13.3,4.7,9
C0274,2025-07-01,1117,78,94,15,16.2,4.6,9
C0274,2025-08-01,942,73,94,29,8.3,4.7,8
C0275,2024-09-01,635,45,57,10,14.1,4.3,7
C0275,2024-10-01,649,46,57,3,8.1,4.3,7
C0275,2024-11-01,578,41,57,5,8.6,4.3,7
C0275,2024-12-01,621,44,57,7,14.9,4.0,8
C0275,2025-01-01,621,44,57,8,12.5,4.5,7
C0275,2025-02-01,607,43,57,4,11.1,4.5,7
C0275,2025-03-01,621,44,57,5,4.7,4.3,7
C0275,2025-04-01,621,44,57,9,17.2,4.3,7
C0275,2025-05-01,592,42,57,6,9.2,4.4,8
C0275,2025-06-01,324,37,57,4,18.3,3.9,6
C0275,2025-07-01,140,18,57,10,11.0,3.2,5
C0275,2025-08-01,62,8,57,9,14.4,2.5,4
C0276,2024-09-01,812,93,118,10,24.6,4.4,8
C0276,2024-10-01,771,92,118,26,10.4,,7
C0276,2024-11-01,690,86,118,19,4.5,4.1,7
C0276,2024-12-01,590,77,118,13,8.0,3.7,6
C0276,2025-01-01,533,73,118,24,12.6,4.0,6
C0276,2025-02-01,438,63,118,27,19.3,,5
C0276,2025-03-01,409,62,118,27,4.9,3.8,5
C0276,2025-04-01,343,55,118,24,12.7,3.5,4
C0276,2025-05-01,288,49,118,24,6.9,3.4,4
C0276,2025-06-01,243,44,118,21,8.3,3.3,3
C0276,2025-07-01,196,38,118,28,20.6,3.2,3
C0276,2025-08-01,144,30,118,28,11.9,3.0,2
C0277,2024-09-01,204,24,32,9,7.2,4.1,7
C0277,2024-10-01,166,23,32,8,8.5,4.2,7
C0277,2024-11-01,167,24,32,5,19.7,4.6,7
C0277,2024-12-01,173,24,32,8,8.0,3.9,7
C0277,2025-01-01,178,22,32,6,10.1,4.9,7
C0277,2025-02-01,162,21,32,3,17.0,4.3,8
C0277,2025-03-01,180,24,32,4,10.1,3.9,8
C0277,2025-04-01,195,24,32,6,10.5,,8
C0277,2025-05-01,184,23,32,7,10.7,4.3,8
C0277,2025-06-01,169,25,32,1,7.5,4.4,8
C0277,2025-07-01,195,24,32,5,25.6,4.3,9
C0277,2025-08-01,202,24,32,9,16.0,4.4,8
C0278,2024-09-01,83,8,12,2,10.2,,8
C0278,2024-10-01,82,9,12,4,16.6,4.5,7
C0278,2024-11-01,91,8,12,1,16.6,4.1,7
C0278,2024-12-01,101,9,12,6,9.0,4.0,7
C0278,2025-01-01,85,9,12,2,6.6,4.0,8
C0278,2025-02-01,95,9,12,3,11.7,4.2,8
C0278,2025-03-01,83,9,12,5,8.9,4.3,8
C0278,2025-04-01,92,9,12,1,11.0,4.4,8
C0278,2025-05-01,80,9,12,4,9.4,4.5,9
C0278,2025-06-01,90,9,12,2,7.1,,8
C0278,2025-07-01,89,9,12,2,9.7,,9
C0278,2025-08-01,98,9,12,0,0.0,,9
C0279,2024-09-01,134,13,17,2,16.8,4.9,7
C0279,2024-10-01,137,13,17,1,9.2,4.4,7
C0279,2024-11-01,146,13,17,3,30.0,,7
C0279,2024-12-01,154,13,17,2,9.5,4.7,7
C0279,2025-01-01,146,13,17,3,7.6,5.1,8
C0279,2025-02-01,158,13,17,1,11.8,4.8,8
C0279,2025-03-01,176,14,17,3,12.5,4.3,8
C0279,2025-04-01,140,13,17,2,3.5,,8
C0279,2025-05-01,179,14,17,0,0.0,,9
C0279,2025-06-01,143,14,17,5,14.3,4.7,9
C0279,2025-07-01,164,13,17,2,19.1,4.5,9
C0279,2025-08-01,158,14,17,2,19.1,4.4,9
C0280,2024-09-01,145,13,18,4,9.3,,7
C0280,2024-10-01,131,12,18,1,8.9,4.7,7
C0280,2024-11-01,129,12,18,1,5.6,4.4,8
C0280,2024-12-01,127,12,18,4,2.8,4.6,8
C0280,2025-01-01,138,13,18,3,4.2,3.9,8
C0280,2025-02-01,144,13,18,2,4.9,4.4,8
C0280,2025-03-01,138,14,18,0,0.0,,8
C0280,2025-04-01,154,13,18,2,10.4,4.4,8
C0280,2025-05-01,135,13,18,1,8.2,4.2,8
C0280,2025-06-01,158,14,18,1,13.7,4.3,8
C0280,2025-07-01,142,13,18,1,12.6,4.3,9
C0280,2025-08-01,142,14,18,1,12.3,4.3,9
C0281,2024-09-01,42,4,5,2,3.7,4.3,8
C0281,2024-10-01,42,4,5,1,4.9,4.2,8
C0281,2024-11-01,42,4,5,2,12.6,4.3,8
C0281,2024-12-01,42,4,5,1,13.3,4.4,8
C0281,2025-01-01,42,4,5,0,0.0,,8
C0281,2025-02-01,42,4,5,0,0.0,,8
C0281,2025-03-01,42,4,5,0,0.0,,8
C0281,2025-04-01,33,4,5,3,8.2,4.4,8
C0281,2025-05-01,33,4,5,5,15.2,3.6,8
C0281,2025-06-01,25,3,5,1,21.4,3.4,8
C0281,2025-07-01,25,3,5,5,13.9,2.9,8
C0281,2025-08-01,17,2,5,2,26.0,2.4,8
C0282,2024-09-01,79,8,11,0,0.0,,7
C0282,2024-10-01,77,8,11,2,5.2,4.2,7
C0282,2024-11-01,74,7,11,2,9.2,3.9,7
C0282,2024-12-01,75,8,11,1,7.1,4.6,8
C0282,2025-01-01,92,9,11,0,0.0,,8
C0282,2025-02-01,70,8,11,2,6.4,4.4,8
C0282,2025-03-01,80,9,11,1,24.2,4.3,8
C0282,2025-04-01,84,8,11,3,9.6,4.1,8
C0282,2025-05-01,74,8,11,0,0.0,,9
C0282,2025-06-01,71,8,11,4,23.6,4.3,9
C0282,2025-07-01,76,8,11,4,4.9,4.6,8
C0282,2025-08-01,82,8,11,4,15.1,4.5,9
C0283,2024-09-01,659,50,61,9,9.9,4.4,8
C0283,2024-10-01,556,44,61,10,12.5,4.3,7
C0283,2024-11-01,508,42,61,9,13.6,3.9,7
C0283,2024-12-01,451,39,61,5,12.1,4.2,6
C0283,2025-01-01,419,38,61,12,12.7,4.2,6
C0283,2025-02-01,357,34,61,6,5.3,3.6,5
C0283,2025-03-01,298,30,61,7,4.7,3.6,5
C0283,2025-04-01,0,1,61,0,0.0,,0
C0283,2025-05-01,0,0,61,0,0.0,,0
C0283,2025-06-01,0,0,61,0,0.0,,0
C0283,2025-07-01,0,0,61,0,0.0,,0
C0283,2025-08-01,0,0,61,0,0.0,,0
C0284,2024-09-01,528,42,58,2,6.2,4.5,7
C0284,2024-10-01,521,44,58,8,15.3,4.3,7
C0284,2024-11-01,544,42,58,7,9.4,4.6,7
C0284,2024-12-01,497,44,58,10,21.8,,7
C0284,2025-01-01,497,41,58,4,4.1,4.0,8
C0284,2025-02-01,584,45,58,11,12.9,,8
C0284,2025-03-01,519,43,58,4,12.2,3.8,8
C0284,2025-04-01,558,47,58,6,7.8,4.2,8
C0284,2025-05-01,637,46,58,9,7.9,4.6,9
C0284,2025-06-01,621,47,58,3,7.6,4.8,9
C0284,2025-07-01,577,47,58,10,15.2,4.4,9
C0284,2025-08-01,573,50,58,2,11.8,4.3,9
C0285,2024-09-01,51,7,9,3,5.5,4.0,8
C0285,2024-10-01,49,7,9,3,24.4,,7
C0285,2024-11-01,40,6,9,0,0.0,,7
C0285,2024-12-01,38,6,9,2,8.3,3.9,6
C0285,2025-01-01,30,5,9,2,8.1,3.9,6
C0285,2025-02-01,29,5,9,1,5.1,3.8,5
C0285,2025-03-01,27,5,9,1,24.4,3.9,5
C0285,2025-04-01,0,1,9,0,0.0,,0
C0285,2025-05-01,0,0,9,0,0.0,,0
C0285,2025-06-01,0,0,9,0,0.0,,0
C0285,2025-07-01,0,0,9,0,0.0,,0
C0285,2025-08-01,0,0,9,0,0.0,,0
C0286,2024-09-01,129,9,13,2,20.5,4.9,7
C0286,2024-10-01,131,10,13,2,4.4,4.7,7
C0286,2024-11-01,113,9,13,7,17.2,4.4,7
C0286,2024-12-01,147,10,13,1,9.3,,7
